"","file_id","Analysis","file_datetime","Preparation","Identifier 1","Identifier 2","MS_integration_time.s","Method","type","cycle","v44.mV","v45.mV","v46.mV","v47.mV","v48.mV","v49.mV","v54.mV","r45o44","r46o44","r47o44","r48o44","r49o44","logr45o44","logr46o44","logr47o44","logr48o44"
"584","34845__Rainier_0.did","34845",2019-08-12 08:31:34,"B","Rainier","0",5,"LISI MV.met","sample",134,7438.69855602942,8394.34836557921,10089.5667781688,10928.8088360964,912.307924662984,-78.9270665565919,-110.393215679575,1.12847002770064,1.35636182891035,1.46918291604088,0.122643486329139,-0.0106103327029723,0.120862757508156,0.304805989403558,0.384706406826668,-2.09847361748131
"585","34845__Rainier_0.did","34845",2019-08-12 08:31:34,"B","Rainier","0",5,"LISI MV.met","sample",135,7407.43355736817,8359.04258132747,10047.4960003833,10883.8977059017,910.672343426506,-78.5893149554904,-110.275352112744,1.12846676471539,1.35640717160252,1.46932100323404,0.122940332353121,-0.0106095200647892,0.120859865991427,0.304839418488131,0.384800391518919,-2.09605614413031
"586","34845__Rainier_0.did","34845",2019-08-12 08:31:34,"B","Rainier","0",5,"LISI MV.met","sample",136,7376.4590102999,8324.11429279931,10005.1468134611,10838.2297306357,905.890576923003,-78.9377138884872,-109.562323828905,1.12847021601776,1.35636174477357,1.46929979757253,0.122808325194797,-0.0107013017734207,0.120862924386413,0.304805927372339,0.384785959128383,-2.09713047082115
"587","34845__Rainier_0.did","34845",2019-08-12 08:31:34,"B","Rainier","0",5,"LISI MV.met","sample",137,7345.54406787639,8289.15465104386,9963.12557896904,10793.5768008521,902.044220470376,-78.1578474833542,-108.672352250594,1.12846027121314,1.35634957559371,1.46940467596602,0.122801553177688,-0.0106401713421277,0.120854111705048,0.304796955404129,0.384857336427112,-2.0971856153223
"588","34845__Rainier_0.did","34845",2019-08-12 08:31:34,"B","Rainier","0",5,"LISI MV.met","sample",138,7314.86009050265,8254.26606563534,9921.3725720386,10750.0058055213,897.772586851451,-77.9186340638067,-108.82258575082,1.12842432575742,1.3563311463633,1.4696119505387,0.122732707904706,-0.0106521017626808,0.120822257656537,0.304783367936748,0.384998386716619,-2.09774639469772
"589","34845__Rainier_0.did","34845",2019-08-12 08:31:34,"B","Rainier","0",5,"LISI MV.met","sample",139,7284.3028050895,8219.93702413643,9880.43414731135,10700.3352682084,895.065206307834,-77.6892354299885,-108.355583126645,1.12844526704645,1.35640079931987,1.46895805329951,0.122875892210639,-0.0106652946079764,0.120840815475823,0.304834720564267,0.384553342188754,-2.09658043941694
"590","34845__Rainier_0.did","34845",2019-08-12 08:31:34,"B","Rainier","0",5,"LISI MV.met","sample",140,7253.75799262153,8185.64125128394,9838.40290651126,10655.2940249732,891.626716763007,-77.1199073454705,-108.056447573247,1.12846903075762,1.35631805148708,1.46893431457345,0.122919280967185,-0.0106317177143098,0.120861874061157,0.30477371325952,0.384537181810433,-2.09622739133683
"591","34845__Rainier_0.did","34845",2019-08-12 08:31:34,"B","Rainier","0",5,"LISI MV.met","sample",141,7223.37441430177,8151.13352708296,9797.31543804609,10612.4184171647,885.9166420653,-77.4648995430301,-107.07918478225,1.12843846373854,1.35633498640858,1.46917739666836,0.122645814996278,-0.0107241982901586,0.120834786536166,0.304786199133138,0.384702650056273,-2.09845463037404
"592","34845__Rainier_0.did","34845",2019-08-12 08:31:34,"B","Rainier","0",5,"LISI MV.met","sample",142,7193.27926174346,8117.39393301611,9756.5259928048,10570.4064488611,882.341695874397,-76.8373277126637,-107.352403743877,1.12846917763744,1.3563391101321,1.46948367555789,0.122661954828727,-0.0106818218668797,0.12086200421964,0.304789239471472,0.384911097973953,-2.0983230419414
"593","34845__Rainier_0.did","34845",2019-08-12 08:31:34,"B","Rainier","0",5,"LISI MV.met","sample",143,7163.1538548637,8083.37136214185,9715.339183265,10522.9319771419,879.590676442512,-76.6930129210092,-107.118920946833,1.12846541145467,1.35629352379028,1.46903615228046,0.122793771328153,-0.0107065985842166,0.120858666787715,0.304755629065657,0.384606507018571,-2.09724898663895
"594","34845__Rainier_0.did","34845",2019-08-12 08:31:34,"B","Rainier","0",5,"LISI MV.met","sample",144,7133.18530648583,8049.30556046769,9675.02657518191,10479.7677388125,876.173376065305,-75.9282489011924,-105.858606836651,1.12843073810923,1.35634028270441,1.46915680562564,0.122830592283737,-0.0106443679280496,0.120827940211793,0.30479010398374,0.384688634603092,-2.0969491714633
"595","34845__Rainier_0.did","34845",2019-08-12 08:31:34,"B","Rainier","0",5,"LISI MV.met","sample",145,7103.4028807158,8015.70028664303,9634.07818422122,10433.5250099789,871.476430388842,-76.0141784266702,-105.670800645484,1.12843103808795,1.35626239226493,1.46880659666702,0.122684359175898,-0.0107010935044994,0.120828206048825,0.304732675418757,0.384450232068868,-2.0981404074696
"596","34845__Rainier_0.did","34845",2019-08-12 08:31:34,"B","Rainier","0",5,"LISI MV.met","sample",146,7073.73244055641,7982.34158559707,9594.24241329634,10391.563340057,868.626137926043,-75.8804374967095,-105.661806442027,1.12844833370163,1.35631966488991,1.46903539643063,0.122796012603739,-0.0107270720421454,0.120843533065329,0.304774902804898,0.384605992497518,-2.09723073444987
"597","34845__Rainier_0.did","34845",2019-08-12 08:31:34,"B","Rainier","0",5,"LISI MV.met","sample",147,7044.1089886053,7948.98288455111,9553.90993699832,10347.6243673672,863.448378375025,-75.4915640170094,-105.371655414009,1.12845824751002,1.35629785860113,1.46897561978466,0.122577373486378,-0.0107169784197158,0.120852318372146,0.304758825131882,0.384565300583398,-2.09901282808854
"598","34845__Rainier_0.did","34845",2019-08-12 08:31:34,"B","Rainier","0",5,"LISI MV.met","sample",148,7014.63894829835,7915.45339651709,9513.86593152939,10305.9806285987,861.261580149529,-75.1598810326349,-105.38478820761,1.12841921798944,1.35628733020355,1.46921041903358,0.122780600184484,-0.0107147184034137,0.120817731185927,0.304751062501882,0.384725126575566,-2.0973562547028
"599","34845__Rainier_0.did","34845",2019-08-12 08:31:34,"B","Rainier","0",5,"LISI MV.met","sample",149,6985.19984371256,7882.24561426322,9473.76155799034,10263.2242708554,857.277588920487,-74.7564603952134,-104.295771949919,1.12842091717077,1.35626206407219,1.46928140933483,0.12272771117524,-0.010702121924615,0.12081923699159,0.304732433435506,0.384773444083603,-2.09778710781542
"600","34845__Rainier_0.did","34845",2019-08-12 08:31:34,"B","Rainier","0",5,"LISI MV.met","sample",150,6956.02060295587,7849.3836181167,9434.43288401198,10220.62685868,853.523827053589,-74.6676757006218,-104.504607473628,1.12843018532481,1.35629743247209,1.46932095835611,0.122702889449593,-0.0107342516594751,0.120827450341629,0.304758510946391,0.384800360975609,-2.0979893786461
"601","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",1,13046.5167388302,14727.1914107383,17708.3617840747,19204.2690158179,1619.54970150233,-124.675686519041,-178.530918034586,1.12882171583055,1.35732488131254,1.47198439248236,0.124136559506499,-0.00955624317316596,0.121174359350292,0.305515763629884,0.386611417317294,-2.08637303300531
"602","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",2,12993.9256240781,14667.7059752524,17636.679833926,19124.9352336218,1614.51498907811,-125.462307811184,-177.716648434667,1.12881252360509,1.35730189198903,1.47183659402996,0.124251518423837,-0.0096554583611513,0.121166216113176,0.305498826256587,0.38651100465416,-2.08544739336509
"603","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",3,12938.8041971692,14605.0272189205,17561.1184432646,19046.1974978736,1608.25453202704,-124.997859760865,-177.506071290479,1.12877720354682,1.35724431529049,1.47202146408866,0.124296998974519,-0.0096606964489201,0.121134926053829,0.305456405391991,0.386636601782348,-2.08508142416386
"604","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",4,12883.9679239758,14543.2569976269,17487.1689473133,18956.0752749732,1600.22399412405,-124.50509469189,-177.416794030693,1.12878711616188,1.35728131663315,1.47129171593929,0.124202730367419,-0.00966356757689515,0.121143707743885,0.305483667129536,0.386140733269761,-2.08584012608978
"605","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",5,12829.1189384461,14481.4414603293,17411.9280173918,18879.701856801,1593.27800595528,-123.882394598621,-175.753444989932,1.12879469976162,1.35721931497665,1.47162887392232,0.124192316993849,-0.00965634469467522,0.121150426082666,0.305437985315509,0.386369864824088,-2.08592397134907
"606","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",6,12774.5012677044,14419.5917072674,17337.7798392912,18796.1957494706,1586.21292235745,-123.957390929051,-176.07224770769,1.12877923020933,1.35721774775845,1.47138391985524,0.124170242666741,-0.0097035013994974,0.121136721501756,0.305436830587539,0.386203399990388,-2.08610173024474
"607","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",7,12719.6650468069,14357.88103171,17263.3733743966,18715.3718511552,1579.58690040988,-122.928370436337,-174.849831432444,1.12879395635613,1.35721918076218,1.47137301039648,0.124184630223923,-0.00966443455735466,0.121149767499018,0.305437886426201,0.386195985542633,-2.08598586735041
"608","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",8,12665.0871124572,14296.1165078647,17189.5232195199,18641.3627505591,1571.81047039417,-123.634500020272,-174.576935836911,1.12878153785483,1.35723687226853,1.47187007756337,0.124105776489146,-0.00976183573965845,0.121138765872418,0.305450921454959,0.386533753886431,-2.08662104080291
"609","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",9,12610.7078600672,14234.8967813234,17115.5141189238,18563.8369759212,1565.53409086477,-122.803297479544,-173.20264703217,1.12879442924844,1.35722072930747,1.47206938594661,0.124143236703006,-0.00973801778950174,0.121150186434832,0.305439027394755,0.386669156387756,-2.0863192453302
"610","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",10,12556.507421441,14173.3847879152,17042.0048601282,18480.2315275163,1558.70358204751,-121.571524540276,-172.611586860104,1.12876808113961,1.35722492633803,1.4717652693742,0.124135122110941,-0.00968195378379542,0.121126844349094,0.30544211976137,0.386462543850639,-2.08638461222006
"611","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",11,12502.319383479,14112.3893680951,16968.1317006092,18401.0964274695,1551.79341056837,-121.935687992057,-172.728926669367,1.12878170323689,1.35719870690805,1.47181461799683,0.124120442213223,-0.00975304535518318,0.121138912386201,0.305422801163004,0.386496073514868,-2.08650287662049
"612","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",12,12448.3175753125,14051.240992444,16895.0166696847,18325.2395828854,1544.60505878124,-120.732404426119,-171.954084760957,1.12876626961304,1.35721285767893,1.47210572609651,0.124081431039685,-0.00969869250970551,0.121125239477333,0.305433227563379,0.386693842521231,-2.08681722697852
"613","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",13,12394.6213606176,13990.3985284548,16822.2030080308,18240.4817780147,1537.1685447178,-120.937214071405,-170.66956666452,1.12874755278185,1.35721798339733,1.47164493753489,0.124018999854402,-0.00975723344447362,0.121108657668612,0.305437004206588,0.386380780296859,-2.08732050048252
"614","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",14,12341.3669743705,13930.4958604555,16749.5450153417,18166.5322820634,1531.34719660643,-120.09194148679,-170.455410280413,1.12876441397336,1.35718717789737,1.47200324889375,0.124082461836407,-0.0097308460024069,0.121123595522103,0.305414306416001,0.386624227433153,-2.08680891959173
"615","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",15,12288.2271711589,13870.4143785219,16677.4597162545,18082.1917097062,1523.77938782146,-120.129507448284,-170.290834248655,1.12875634420858,1.35719005548638,1.4715053243926,0.124003191558653,-0.00977598361220352,0.121116446294574,0.305416426673261,0.386285907028441,-2.0874479753321
"616","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",16,12235.4969790351,13810.9885476808,16605.2387550017,18002.7387182206,1518.48230686357,-120.012832011508,-168.81529637154,1.12876400291261,1.3571364353613,1.47135328863776,0.124104669345709,-0.00980857845146331,0.121123231353272,0.305376917700947,0.386182581809686,-2.0866299618089
"617","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",17,12182.3296865997,13751.0524194223,16533.4747626921,17928.8885633439,1511.13943840237,-119.236901255226,-168.593916988612,1.12877033976089,1.35716855380121,1.47171263827027,0.124043551379552,-0.00978769285700614,0.121128845308425,0.305400583751767,0.386426782682669,-2.08712255423785
"618","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",18,12129.5597580839,13691.3421574017,16461.8895843168,17847.2898046464,1502.15448525361,-118.575453251988,-167.453272241562,1.12875837462089,1.35717123396384,1.47138809326958,0.123842457204803,-0.0097757425345105,0.121118245097735,0.305402558569099,0.386206236373441,-2.08874502756751
"619","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",19,12076.7699613721,13631.5189622621,16389.5891502043,17765.7109141638,1497.4816437433,-118.156165392342,-167.198420425601,1.12873881061434,1.35711694456605,1.47106477733599,0.123996867418444,-0.00978375557125524,0.121100912622927,0.30536255589125,0.385986476908057,-2.08749897645069
"620","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",20,12024.2980557959,13572.3315500002,16318.2622586231,17695.3178286841,1490.59396198648,-118.201229666787,-167.035428383188,1.12874210927082,1.35710726587964,1.47163000672248,0.123965154146191,-0.00983019791411544,0.121103835045398,0.305355424065979,0.386370634583194,-2.08775476781928
"621","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",21,11972.1360682019,13513.4421609621,16247.7499638538,17617.4741626074,1484.79438640844,-117.4914446675,-165.779981554953,1.12874111052362,1.35713041275967,1.47153975382886,0.124020841222484,-0.00981374117352026,0.121102950212945,0.305372479963635,0.386309304180264,-2.08730565312515
"622","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",22,11920.6059409902,13455.1752449278,16177.7741108875,17540.643775492,1477.18869041614,-116.829610321185,-164.795008140309,1.12873249158089,1.35712682651967,1.47145571813399,0.12391892641436,-0.00980064359979005,0.121095314293992,0.305369837443278,0.386252195227364,-2.08812774644915
"623","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",23,11868.7102130974,13396.4978479128,16106.7095344948,17462.4027451168,1471.40519233336,-116.048413619043,-165.092393660464,1.12872398157716,1.35707328305318,1.47129742251577,0.123973470235176,-0.00977767689457793,0.121087774831924,0.305330383118369,0.386144611878848,-2.08768768598393
"624","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",24,11817.0249142814,13338.2707797971,16036.8687306385,17389.2877141923,1464.02176003742,-116.437727145519,-164.020150714075,1.12873340595882,1.35709866459342,1.47154532044496,0.123890892221788,-0.00985338763268568,0.121096124386346,0.305349086089832,0.386313087024428,-2.0883540021548
"625","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",25,11766.2101900503,13280.9112980105,15968.005497708,17314.2255982052,1458.60335813772,-116.324729769826,-163.052696240439,1.1287331335659,1.35710693925992,1.47152101811392,0.12396543445834,-0.00988633790242777,0.121095883060145,0.305355183392473,0.386296572051103,-2.08775250660455
"626","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",26,11715.1687945845,13223.1079362611,15898.2722904965,17235.8087035358,1450.6467679865,-115.338411297569,-162.589644696413,1.12871680879013,1.35706728338782,1.47123861429153,0.123826365067577,-0.00984521975909435,0.121081420036656,0.305325962075898,0.386104640763101,-2.08887497640081
"627","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",27,11664.4651584503,13166.0066865663,15830.0406132679,17158.5183978369,1444.53295195944,-115.570134508632,-162.463399347417,1.12872785058887,1.35711671287387,1.47100772858038,0.123840478953547,-0.0099078811534627,0.121091202600926,0.305362385167426,0.385947695569048,-2.08876100162925
"628","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",28,11613.7813905121,13108.7533798668,15760.6254287655,17085.1252119035,1440.43455421061,-114.777272769699,-162.147447725446,1.12872396501075,1.35706234677718,1.47110787067692,0.124028040977883,-0.00988285114988187,0.121087760154808,0.305322324364138,0.386015770458155,-2.08724760202379
"629","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",29,11563.1289957532,13051.4266910931,15692.3185709954,17017.3745990088,1433.09584150348,-114.570528155571,-161.54435333248,1.12871063670452,1.35709967230831,1.47169287874059,0.12393668202005,-0.00990826342918505,0.121075951789493,0.3053498286405,0.386413356377956,-2.08798447266298
"630","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",30,11512.7233344881,12994.630462173,15623.1926276823,16934.2062513322,1427.07582405139,-113.582660699989,-160.493624691526,1.12871907754836,1.35703709485319,1.47091229063094,0.123956407410258,-0.00986583776922138,0.121083430067811,0.3053037164063,0.385882814165848,-2.08782532832948
"631","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",31,11462.167187009,12937.601687787,15555.064518704,16863.6144837032,1418.86849120131,-114.008720844727,-159.681319108539,1.12872212354835,1.35707883726682,1.4712413637463,0.123787104833842,-0.00994652398491815,0.121086128698442,0.305334475898285,0.386106509564112,-2.08919208543433
"632","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",32,11412.3491126864,12881.2554302594,15487.4331150989,16791.8703596086,1413.40843481404,-113.068317798234,-159.300600193124,1.12871200338063,1.3570767036808,1.47137720672619,0.123849035887173,-0.00990754109270487,0.121077162618233,0.305332903706869,0.386198837520814,-2.08869190759727
"633","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",33,11363.044757278,12825.5123780138,15420.0798665027,16718.4771736751,1408.38181478805,-113.032242433547,-158.601340310537,1.12870385112222,1.35703767747867,1.4713025892965,0.123944052397222,-0.009947355206988,0.12106993997169,0.305304145742646,0.386148123590056,-2.08792500553908
"634","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",34,11313.7318948623,12769.8344809592,15352.8505745265,16642.7792748104,1400.37317238271,-112.791281305936,-157.967194927106,1.12870223544525,1.35701028778121,1.47102471841039,0.123776414837852,-0.0099694143677875,0.121068508526118,0.305283962092389,0.385959245292113,-2.08927844707607
"635","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",35,11264.2998232706,12714.2034791689,15286.3667800566,16571.4325150143,1396.9143230803,-111.47634441933,-157.373442157582,1.12871671374575,1.35706320143191,1.47114625631499,0.124012530294555,-0.00989642908732185,0.121081335830956,0.305322954146893,0.386041863131608,-2.08737266771984
"636","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",36,11215.01800205,12658.433399874,15219.1923453947,16496.3306625973,1388.69977099522,-111.588154156358,-157.08551831754,1.12870379678037,1.35703681818547,1.47091432751886,0.123825014881062,-0.00994988631636269,0.121069891826334,0.305303512529967,0.385884198943529,-2.08888588032967
"637","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",37,11166.3496171023,12603.4654197711,15152.7331664702,16426.2753367713,1383.41484598552,-111.08812667428,-156.028983136002,1.12870059168375,1.35699970769877,1.47105149847832,0.123891414242188,-0.00994847291044318,0.121067052196327,0.305276165450181,0.385977450169188,-2.08834978861423
"638","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",38,11117.553327782,12548.2641481142,15086.4528014799,16350.2198100379,1377.36597697176,-111.075663557656,-155.988594775649,1.12868935980338,1.3569939677087,1.4706670908589,0.123891105926141,-0.00999101693356268,0.121057100986643,0.305271935528703,0.385716101158442,-2.08835227721631
"639","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",39,11068.9270177055,12493.4477431357,15020.2320411345,16281.1578949581,1369.81052189253,-110.450126031958,-155.192265519877,1.12869546643063,1.35697272347253,1.4708885395048,0.123752782876012,-0.00997839500208879,0.121062511342187,0.305256280040931,0.385866666827868,-2.08946938989922
"640","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",40,11020.1505500643,12438.1421610436,14954.6919271406,16207.9236547441,1365.09642170379,-110.067612287664,-154.540254236057,1.12867261699715,1.35703154500492,1.47075337865049,0.123872756139056,-0.00998785014665904,0.12104226702877,0.305299626717343,0.385774771989425,-2.08850040040881
"641","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",41,10972.6257799634,12384.6692664207,14889.6780008614,16140.550537933,1357.80658693172,-108.684472704177,-153.745897167801,1.1286878377859,1.35698403458275,1.47098341469063,0.123744909756346,-0.00990505598966483,0.121055752503558,0.305264615553421,0.385931166702324,-2.08953301166139
"642","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",42,10924.8119586058,12330.5956162183,14824.5897287667,16070.7137624711,1352.67706734662,-109.732645228597,-153.764777093924,1.12867806447735,1.35696520772506,1.47102886744076,0.123816965680684,-0.0100443509365997,0.121047093465579,0.305250741412076,0.385962065791638,-2.08895088708146
"643","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",43,10877.0795343884,12276.6137277478,14760.0577666899,15999.6650258989,1345.3620782769,-108.474870412838,-152.72970277476,1.12866819525725,1.356987205989,1.47095228781909,0.123687803699832,-0.00997279371451585,0.121038349374984,0.305266952649848,0.385910005892105,-2.08999460024222
"644","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",44,10830.0009274019,12223.8758030316,14695.8834324817,15929.0732582699,1339.43963498493,-108.31891321114,-152.6088480681,1.12870496364436,1.35696049621735,1.47082842975261,0.12367862606511,-0.0100017455157434,0.121070925634664,0.305247269314297,0.385825799706502,-2.09006880299265
"645","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",45,10782.5266995597,12169.9016471535,14631.4165103933,15859.5345060319,1333.68664302033,-108.102983692917,-151.364477460934,1.12866881634065,1.35695620498586,1.47085511104549,0.123689621197486,-0.0100257561798879,0.121038899654707,0.305244106924313,0.38584393985823,-2.08997990611518
"646","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",46,10735.0905552182,12116.4284967165,14566.7996401131,15786.6181572567,1327.87293464546,-107.672326771719,-151.491967518065,1.12867501530547,1.35693309387432,1.47056217887077,0.123694618859084,-0.0100299411744954,0.12104439191932,0.305227075196784,0.385644762287139,-2.08993950207329
"647","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",47,10688.510306534,12063.7856124385,14503.4454601032,15723.044261821,1323.17290886959,-106.777522060103,-150.510812671188,1.1286685671308,1.35691925667481,1.4710229780299,0.123793949851058,-0.00998993489250124,0.121038678854882,0.305216877737438,0.385958062183837,-2.0891367902727
"648","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",48,10641.9484524764,12011.1468258282,14440.4036742671,15651.9116600643,1316.32707105887,-106.848354136969,-150.58038058286,1.12866049666245,1.35693230790897,1.47077499294052,0.123692299106425,-0.010040299914449,0.121031528396868,0.305226495974731,0.385789467948328,-2.08995825611799
"649","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",49,10595.8052156934,11959.1715755841,14377.7734433155,15584.4193339636,1310.62748855584,-105.870725300981,-149.534064556519,1.12867038720865,1.35693070518328,1.47081028923424,0.123693052285888,-0.00999175835586114,0.121040291441993,0.305225314835015,0.385813466092417,-2.08995216699867
"650","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",50,10550.0089802909,11907.3354028444,14315.5320625495,15514.8607135108,1304.89596012719,-106.152620865956,-148.5064750596,1.12865642342951,1.35692131535557,1.47060165943886,0.123686715581469,-0.0100618512329483,0.121027919481429,0.305218394908922,0.385671609188746,-2.09000339757807
"651","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",51,10503.8446222379,11855.2409433107,14253.0407900155,15451.0837436011,1298.91050187967,-105.533351798165,-149.20285359859,1.12865730308041,1.3569356081144,1.47099317433631,0.12366048324151,-0.010047116612401,0.12102869885994,0.305228928079407,0.385937801456469,-2.0902155070354
"652","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",52,10458.2669806659,11803.7623984397,14191.2109051685,15382.6225919452,1293.95032685658,-104.832720172457,-147.581390904674,1.12865376455404,1.35693714182318,1.47085770715004,0.12372511901338,-0.0100239093500157,0.121025563690464,0.305230058352583,0.385845704887458,-2.08969295622604
"653","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",53,10412.6202740837,11752.2324313178,14128.6061599394,15317.1123703609,1287.98305661942,-104.840996274367,-147.304252213934,1.12865274272686,1.35687327378149,1.47101420844897,0.123694422990256,-0.0100686468453392,0.12102465833962,0.305182989448035,0.385952100613425,-2.08994108556161
"654","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",54,10367.1816665499,11701.0122220882,14067.0802718528,15250.2558271379,1281.59403213977,-104.538467382404,-147.165851146461,1.12865893532492,1.35688567291541,1.47101269348288,0.123620292704514,-0.0100835955947122,0.121030145041452,0.305192127425403,0.385951070734263,-2.09054056697745
"655","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",55,10322.2198961743,11650.1612288535,14006.098746711,15180.6623798355,1275.10853929461,-104.086788142296,-146.161384331453,1.12864881256515,1.35688823601811,1.47067806465369,0.123530456831984,-0.0100837600040737,0.12102117616268,0.305194016383579,0.385723562910947,-2.09126753929418
"656","34846__Rainier_0.did","34846",2019-08-12 08:50:50,"B","Rainier","0",5,"LISI MV.met","sample",56,10276.9004979301,11598.9409707765,13944.4338980847,15112.7926223769,1270.30552989455,-103.425879178,-145.33704248286,1.12864194541075,1.35687154905249,1.47055939924891,0.123607845590255,-0.0100639175400046,0.121015091741013,0.305181718341787,0.385642872108994,-2.09064126032373
